experiment_group,result_root,subject,dimension,fold,test_accuracy,test_loss,best_test_accuracy,best_test_loss,best_epoch,true_count_0,true_count_1,pred_count_0,pred_count_1,best_pred_count_0,best_pred_count_1,disable_dropout,train_keep_prob,standardize,train_phase_train,source_csv
strict_200ep_full,valence,s07,valence,5,0.987500011920929,0.0202868748456239,1.0,0.0248385109007358,175,26,54,25,55,26,54,0,0.5,0,0,experiments/strict_200ep_full/valence/s07_summary.csv
strict_200ep_full,valence,s07,valence,6,0.9124999642372132,0.2333337068557739,0.987500011920929,0.0796285942196846,190,30,50,25,55,31,49,0,0.5,0,0,experiments/strict_200ep_full/valence/s07_summary.csv
strict_200ep_full,valence,s07,valence,7,0.9375,0.1762869954109192,0.987500011920929,0.0681794062256813,154,15,65,10,70,14,66,0,0.5,0,0,experiments/strict_200ep_full/valence/s07_summary.csv
strict_200ep_full,valence,s07,valence,8,0.975000023841858,0.0780505761504173,0.975000023841858,0.1710058152675628,118,23,57,23,57,21,59,0,0.5,0,0,experiments/strict_200ep_full/valence/s07_summary.csv
strict_200ep_full,valence,s07,valence,9,0.912500023841858,0.3056973814964294,0.9375,0.4319401085376739,158,28,52,25,55,23,57,0,0.5,0,0,experiments/strict_200ep_full/valence/s07_summary.csv
strict_200ep_full,valence,s07,valence,10,0.949999988079071,0.194467544555664,0.987500011920929,0.1031742841005325,161,28,52,24,56,27,53,0,0.5,0,0,experiments/strict_200ep_full/valence/s07_summary.csv
strict_200ep_full,valence,s08,valence,1,0.962499976158142,0.1469411700963974,0.975000023841858,0.1924266517162323,87,33,47,32,48,31,49,0,0.5,0,0,experiments/strict_200ep_full/valence/s08_summary.csv
strict_200ep_full,valence,s08,valence,2,0.987500011920929,0.0233576595783233,1.0,0.0335124917328357,168,43,37,44,36,43,37,0,0.5,0,0,experiments/strict_200ep_full/valence/s08_summary.csv
strict_200ep_full,valence,s08,valence,3,1.0,0.0237894188612699,1.0,0.0390142425894737,142,41,39,41,39,41,39,0,0.5,0,0,experiments/strict_200ep_full/valence/s08_summary.csv
strict_200ep_full,valence,s08,valence,4,0.9249999523162842,0.1877611875534057,0.9375,0.1525322347879409,162,35,45,35,45,38,42,0,0.5,0,0,experiments/strict_200ep_full/valence/s08_summary.csv
strict_200ep_full,valence,s08,valence,5,0.987500011920929,0.0782977044582367,0.987500011920929,0.117548644542694,114,29,51,28,52,28,52,0,0.5,0,0,experiments/strict_200ep_full/valence/s08_summary.csv
strict_200ep_full,valence,s08,valence,6,0.9375,0.2011400461196899,0.962499976158142,0.2303775399923324,169,31,49,30,50,32,48,0,0.5,0,0,experiments/strict_200ep_full/valence/s08_summary.csv
strict_200ep_full,valence,s08,valence,7,0.9249999523162842,0.1341107487678527,0.949999988079071,0.1372485160827636,159,39,41,37,43,41,39,0,0.5,0,0,experiments/strict_200ep_full/valence/s08_summary.csv
strict_200ep_full,valence,s08,valence,8,0.962499976158142,0.0571126900613307,1.0,0.033688735216856,188,33,47,34,46,33,47,0,0.5,0,0,experiments/strict_200ep_full/valence/s08_summary.csv
strict_200ep_full,valence,s08,valence,9,0.949999988079071,0.1328471899032592,0.975000023841858,0.1125413402915,114,42,38,44,36,40,40,0,0.5,0,0,experiments/strict_200ep_full/valence/s08_summary.csv
strict_200ep_full,valence,s08,valence,10,0.975000023841858,0.0633100271224975,0.987500011920929,0.0621060505509376,153,34,46,36,44,33,47,0,0.5,0,0,experiments/strict_200ep_full/valence/s08_summary.csv
strict_200ep_full,valence,s09,valence,1,0.887499988079071,0.2256677150726318,0.949999988079071,0.1987650543451309,198,39,41,36,44,43,37,0,0.5,0,0,experiments/strict_200ep_full/valence/s09_summary.csv
strict_200ep_full,valence,s09,valence,2,0.912500023841858,0.2460899502038955,0.9249999523162842,0.2849505543708801,154,40,40,43,37,42,38,0,0.5,0,0,experiments/strict_200ep_full/valence/s09_summary.csv
strict_200ep_full,valence,s09,valence,3,0.9249999523162842,0.2126781344413757,0.9249999523162842,0.172607809305191,174,37,43,41,39,35,45,0,0.5,0,0,experiments/strict_200ep_full/valence/s09_summary.csv
strict_200ep_full,valence,s09,valence,4,0.949999988079071,0.0942236632108688,0.975000023841858,0.1425273120403289,146,39,41,39,41,39,41,0,0.5,0,0,experiments/strict_200ep_full/valence/s09_summary.csv
strict_200ep_full,valence,s09,valence,5,0.962499976158142,0.1922976672649383,0.987500011920929,0.0701002180576324,159,44,36,47,33,45,35,0,0.5,0,0,experiments/strict_200ep_full/valence/s09_summary.csv
strict_200ep_full,valence,s09,valence,6,0.8999999761581421,0.3090498149394989,0.8999999761581421,0.3753811717033386,163,41,39,47,33,47,33,0,0.5,0,0,experiments/strict_200ep_full/valence/s09_summary.csv
strict_200ep_full,valence,s09,valence,7,0.962499976158142,0.141480416059494,0.975000023841858,0.1252105832099914,161,40,40,43,37,40,40,0,0.5,0,0,experiments/strict_200ep_full/valence/s09_summary.csv
strict_200ep_full,valence,s09,valence,8,0.9375,0.1982797980308532,0.949999988079071,0.1655099391937255,187,41,39,40,40,41,39,0,0.5,0,0,experiments/strict_200ep_full/valence/s09_summary.csv
strict_200ep_full,valence,s09,valence,9,0.875,0.2355220466852188,0.962499976158142,0.1673886775970459,188,32,48,26,54,35,45,0,0.5,0,0,experiments/strict_200ep_full/valence/s09_summary.csv
strict_200ep_full,valence,s09,valence,10,0.9375,0.289729505777359,0.9375,0.3072707951068878,196,47,33,46,34,44,36,0,0.5,0,0,experiments/strict_200ep_full/valence/s09_summary.csv
strict_200ep_full,valence,s10,valence,1,0.975000023841858,0.1081433147192001,0.975000023841858,0.1140899136662483,196,37,43,39,41,39,41,0,0.5,0,0,experiments/strict_200ep_full/valence/s10_summary.csv
strict_200ep_full,valence,s10,valence,2,0.987500011920929,0.089935727417469,0.987500011920929,0.0662217438220977,133,37,43,36,44,36,44,0,0.5,0,0,experiments/strict_200ep_full/valence/s10_summary.csv
strict_200ep_full,valence,s10,valence,3,1.0,0.0127924587577581,1.0,0.0267892386764287,126,35,45,35,45,35,45,0,0.5,0,0,experiments/strict_200ep_full/valence/s10_summary.csv
strict_200ep_full,valence,s10,valence,4,0.975000023841858,0.1378033757209777,0.975000023841858,0.0991197973489761,146,36,44,38,42,38,42,0,0.5,0,0,experiments/strict_200ep_full/valence/s10_summary.csv
strict_200ep_full,valence,s10,valence,5,0.987500011920929,0.0196246169507503,0.987500011920929,0.0823301821947097,116,42,38,43,37,43,37,0,0.5,0,0,experiments/strict_200ep_full/valence/s10_summary.csv
strict_200ep_full,valence,s10,valence,6,0.987500011920929,0.0676147565245628,0.987500011920929,0.0803080275654792,100,43,37,44,36,44,36,0,0.5,0,0,experiments/strict_200ep_full/valence/s10_summary.csv
strict_200ep_full,valence,s10,valence,7,0.987500011920929,0.0510809160768985,1.0,0.0230824016034603,163,42,38,43,37,42,38,0,0.5,0,0,experiments/strict_200ep_full/valence/s10_summary.csv
strict_200ep_full,valence,s10,valence,8,0.987500011920929,0.0482711866497993,1.0,0.0205290652811527,168,44,36,43,37,44,36,0,0.5,0,0,experiments/strict_200ep_full/valence/s10_summary.csv
strict_200ep_full,valence,s10,valence,9,0.962499976158142,0.1049690470099449,0.987500011920929,0.0849344804883003,170,42,38,43,37,41,39,0,0.5,0,0,experiments/strict_200ep_full/valence/s10_summary.csv
strict_200ep_full,valence,s10,valence,10,0.962499976158142,0.095003567636013,0.987500011920929,0.0657494589686393,119,42,38,45,35,43,37,0,0.5,0,0,experiments/strict_200ep_full/valence/s10_summary.csv
strict_200ep_full,valence,s11,valence,1,0.8125,0.4550144672393799,0.8374999761581421,0.391497790813446,187,30,50,27,53,25,55,0,0.5,0,0,experiments/strict_200ep_full/valence/s11_summary.csv
strict_200ep_full,valence,s11,valence,2,0.762499988079071,0.6757007837295532,0.7875000238418579,0.5261852741241455,176,36,44,27,53,33,47,0,0.5,0,0,experiments/strict_200ep_full/valence/s11_summary.csv
strict_200ep_full,valence,s11,valence,3,0.8125,0.5358434319496155,0.862500011920929,0.4332461953163147,162,28,52,37,43,27,53,0,0.5,0,0,experiments/strict_200ep_full/valence/s11_summary.csv
strict_200ep_full,valence,s11,valence,4,0.8500000238418579,0.4987010955810547,0.875,0.4198620021343231,179,32,48,26,54,32,48,0,0.5,0,0,experiments/strict_200ep_full/valence/s11_summary.csv
strict_200ep_full,valence,s11,valence,5,0.8500000238418579,0.4116002321243286,0.8624999523162842,0.4200210571289062,176,33,47,29,51,36,44,0,0.5,0,0,experiments/strict_200ep_full/valence/s11_summary.csv
strict_200ep_full,valence,s11,valence,6,0.862500011920929,0.3424122333526611,0.8999999761581421,0.2665002942085266,181,28,52,21,59,30,50,0,0.5,0,0,experiments/strict_200ep_full/valence/s11_summary.csv
strict_200ep_full,valence,s11,valence,7,0.8874999284744263,0.353542149066925,0.8999999761581421,0.3562172651290893,192,38,42,39,41,38,42,0,0.5,0,0,experiments/strict_200ep_full/valence/s11_summary.csv
strict_200ep_full,valence,s11,valence,8,0.7750000357627869,0.5235695838928223,0.8250000476837158,0.4574860334396362,193,29,51,37,43,25,55,0,0.5,0,0,experiments/strict_200ep_full/valence/s11_summary.csv
strict_200ep_full,valence,s11,valence,9,0.7749999761581421,0.5495381355285645,0.7875000238418579,0.5014146566390991,148,35,45,27,53,36,44,0,0.5,0,0,experiments/strict_200ep_full/valence/s11_summary.csv
strict_200ep_full,valence,s11,valence,10,0.800000011920929,0.4822529554367065,0.824999988079071,0.5335521697998047,189,31,49,35,45,39,41,0,0.5,0,0,experiments/strict_200ep_full/valence/s11_summary.csv
strict_200ep_full,valence,s12,valence,1,0.875,0.3418383598327636,0.8999999761581421,0.3285747170448303,181,41,39,45,35,43,37,0,0.5,0,0,experiments/strict_200ep_full/valence/s12_summary.csv
strict_200ep_full,valence,s12,valence,2,0.862500011920929,0.3548636138439178,0.962499976158142,0.1967813968658447,159,33,47,44,36,32,48,0,0.5,0,0,experiments/strict_200ep_full/valence/s12_summary.csv
strict_200ep_full,valence,s12,valence,3,0.8374999761581421,0.4205681085586548,0.912500023841858,0.3421975374221802,162,43,37,48,32,44,36,0,0.5,0,0,experiments/strict_200ep_full/valence/s12_summary.csv
strict_200ep_full,valence,s12,valence,4,0.8999999761581421,0.2699269652366638,0.949999988079071,0.2396867275238037,139,36,44,36,44,34,46,0,0.5,0,0,experiments/strict_200ep_full/valence/s12_summary.csv
strict_200ep_full,valence,s12,valence,5,0.8999999761581421,0.2371101081371307,0.9375,0.2048357129096985,183,34,46,28,52,33,47,0,0.5,0,0,experiments/strict_200ep_full/valence/s12_summary.csv
strict_200ep_full,valence,s12,valence,6,0.8999999761581421,0.3307366073131561,0.8999999761581421,0.3314113020896911,188,33,47,31,49,33,47,0,0.5,0,0,experiments/strict_200ep_full/valence/s12_summary.csv
strict_200ep_full,valence,s12,valence,7,0.912500023841858,0.1926091462373733,0.9375,0.193647563457489,176,35,45,34,46,34,46,0,0.5,0,0,experiments/strict_200ep_full/valence/s12_summary.csv
strict_200ep_full,valence,s12,valence,8,0.8374999761581421,0.4729217290878296,0.887499988079071,0.447830468416214,165,37,43,40,40,36,44,0,0.5,0,0,experiments/strict_200ep_full/valence/s12_summary.csv
strict_200ep_full,valence,s12,valence,9,0.8250000476837158,0.4308879375457763,0.8999999761581421,0.3522065579891205,197,49,31,43,37,51,29,0,0.5,0,0,experiments/strict_200ep_full/valence/s12_summary.csv
strict_200ep_full,valence,s12,valence,10,0.8999999761581421,0.2420221269130706,0.9375,0.2316413819789886,160,39,41,39,41,42,38,0,0.5,0,0,experiments/strict_200ep_full/valence/s12_summary.csv
strict_200ep_full,valence,s13,valence,1,0.8500000238418579,0.4137918651103973,0.8999999761581421,0.3283393979072571,154,41,39,49,31,37,43,0,0.5,0,0,experiments/strict_200ep_full/valence/s13_summary.csv
strict_200ep_full,valence,s13,valence,2,0.8999999761581421,0.3914744257926941,0.8999999761581421,0.4071842432022095,169,51,29,51,29,53,27,0,0.5,0,0,experiments/strict_200ep_full/valence/s13_summary.csv
strict_200ep_full,valence,s13,valence,3,0.7999999523162842,0.5812628269195557,0.8999999761581421,0.4171622395515442,177,42,38,52,28,44,36,0,0.5,0,0,experiments/strict_200ep_full/valence/s13_summary.csv
strict_200ep_full,valence,s13,valence,4,0.9249999523162842,0.2041187286376953,0.949999988079071,0.1994829475879669,143,56,24,52,28,56,24,0,0.5,0,0,experiments/strict_200ep_full/valence/s13_summary.csv
strict_200ep_full,valence,s13,valence,5,0.875,0.4820881485939026,0.8999999761581421,0.3312210738658905,180,36,44,40,40,38,42,0,0.5,0,0,experiments/strict_200ep_full/valence/s13_summary.csv
strict_200ep_full,valence,s13,valence,6,0.887499988079071,0.3531613349914551,0.9375,0.3030010461807251,170,42,38,37,43,41,39,0,0.5,0,0,experiments/strict_200ep_full/valence/s13_summary.csv
strict_200ep_full,valence,s13,valence,7,0.8499999642372131,0.3543845415115356,0.8999999761581421,0.2838126420974731,180,52,28,60,20,52,28,0,0.5,0,0,experiments/strict_200ep_full/valence/s13_summary.csv
strict_200ep_full,valence,s13,valence,8,0.862500011920929,0.3136819005012512,0.949999988079071,0.2165295034646988,158,45,35,52,28,43,37,0,0.5,0,0,experiments/strict_200ep_full/valence/s13_summary.csv
strict_200ep_full,valence,s13,valence,9,0.8624999523162842,0.3978382349014282,0.9249999523162842,0.2869732975959778,179,47,33,40,40,47,33,0,0.5,0,0,experiments/strict_200ep_full/valence/s13_summary.csv
strict_200ep_full,valence,s13,valence,10,0.887499988079071,0.4002876281738281,0.912500023841858,0.3129136860370636,152,48,32,51,29,45,35,0,0.5,0,0,experiments/strict_200ep_full/valence/s13_summary.csv
strict_200ep_full,valence,s14,valence,1,0.912500023841858,0.2243338227272033,0.9375,0.2272426038980484,142,38,42,41,39,39,41,0,0.5,0,0,experiments/strict_200ep_full/valence/s14_summary.csv
strict_200ep_full,valence,s14,valence,2,0.949999988079071,0.1802166998386383,0.962499976158142,0.1795006692409515,178,43,37,45,35,46,34,0,0.5,0,0,experiments/strict_200ep_full/valence/s14_summary.csv
strict_200ep_full,valence,s14,valence,3,0.887499988079071,0.1888165473937988,0.912500023841858,0.2651863992214203,181,43,37,48,32,50,30,0,0.5,0,0,experiments/strict_200ep_full/valence/s14_summary.csv
strict_200ep_full,valence,s14,valence,4,0.887499988079071,0.2453618943691253,0.9375,0.1836504638195037,156,36,44,43,37,39,41,0,0.5,0,0,experiments/strict_200ep_full/valence/s14_summary.csv
strict_200ep_full,valence,s14,valence,5,0.8374999761581421,0.2925491034984588,0.875,0.3266537189483642,182,33,47,30,50,37,43,0,0.5,0,0,experiments/strict_200ep_full/valence/s14_summary.csv
strict_200ep_full,valence,s14,valence,6,0.8500000238418579,0.4868265986442566,0.8624999523162842,0.4655804932117462,146,39,41,39,41,44,36,0,0.5,0,0,experiments/strict_200ep_full/valence/s14_summary.csv
strict_200ep_full,valence,s14,valence,7,0.887499988079071,0.3208744525909424,0.8999999761581421,0.3175593614578247,156,40,40,41,39,42,38,0,0.5,0,0,experiments/strict_200ep_full/valence/s14_summary.csv
strict_200ep_full,valence,s14,valence,8,0.9375,0.1333995461463928,0.962499976158142,0.1493640393018722,151,52,28,49,31,51,29,0,0.5,0,0,experiments/strict_200ep_full/valence/s14_summary.csv
strict_200ep_full,valence,s14,valence,9,0.8999999761581421,0.290474534034729,0.912500023841858,0.3106455206871032,119,40,40,40,40,37,43,0,0.5,0,0,experiments/strict_200ep_full/valence/s14_summary.csv
strict_200ep_full,valence,s14,valence,10,0.912500023841858,0.2672813236713409,0.912500023841858,0.2539069652557373,173,36,44,35,45,39,41,0,0.5,0,0,experiments/strict_200ep_full/valence/s14_summary.csv
strict_200ep_full,valence,s15,valence,1,0.975000023841858,0.045636136084795,1.0,0.0110580809414386,189,49,31,49,31,49,31,0,0.5,0,0,experiments/strict_200ep_full/valence/s15_summary.csv
strict_200ep_full,valence,s15,valence,2,0.975000023841858,0.1225317418575286,0.987500011920929,0.0975461900234222,115,46,34,44,36,45,35,0,0.5,0,0,experiments/strict_200ep_full/valence/s15_summary.csv
strict_200ep_full,valence,s15,valence,3,0.949999988079071,0.1904159933328628,0.949999988079071,0.1924788057804107,142,41,39,45,35,45,35,0,0.5,0,0,experiments/strict_200ep_full/valence/s15_summary.csv
strict_200ep_full,valence,s15,valence,4,0.962499976158142,0.0664884522557258,0.975000023841858,0.1106500625610351,134,38,42,37,43,40,40,0,0.5,0,0,experiments/strict_200ep_full/valence/s15_summary.csv
strict_200ep_full,valence,s15,valence,5,0.987500011920929,0.0554938130080699,0.987500011920929,0.2474545389413833,96,40,40,41,39,39,41,0,0.5,0,0,experiments/strict_200ep_full/valence/s15_summary.csv
strict_200ep_full,valence,s15,valence,6,0.975000023841858,0.1067374050617218,1.0,0.081278458237648,121,44,36,42,38,44,36,0,0.5,0,0,experiments/strict_200ep_full/valence/s15_summary.csv
strict_200ep_full,valence,s15,valence,7,0.987500011920929,0.0678280591964721,0.987500011920929,0.0726994127035141,140,32,48,31,49,31,49,0,0.5,0,0,experiments/strict_200ep_full/valence/s15_summary.csv
strict_200ep_full,valence,s15,valence,8,0.962499976158142,0.2297555953264236,0.975000023841858,0.1239460408687591,138,37,43,40,40,39,41,0,0.5,0,0,experiments/strict_200ep_full/valence/s15_summary.csv
strict_200ep_full,valence,s15,valence,9,0.949999988079071,0.1365271061658859,0.962499976158142,0.1454455554485321,155,41,39,41,39,44,36,0,0.5,0,0,experiments/strict_200ep_full/valence/s15_summary.csv
strict_200ep_full,valence,s15,valence,10,0.962499976158142,0.1491862833499908,0.987500011920929,0.0562904775142669,194,32,48,35,45,33,47,0,0.5,0,0,experiments/strict_200ep_full/valence/s15_summary.csv
strict_200ep_full,valence,s16,valence,1,0.962499976158142,0.07266715914011,0.987500011920929,0.0678942129015922,158,42,38,45,35,43,37,0,0.5,0,0,experiments/strict_200ep_full/valence/s16_summary.csv
strict_200ep_full,valence,s16,valence,2,0.949999988079071,0.1269774138927459,0.975000023841858,0.111593373119831,140,49,31,49,31,47,33,0,0.5,0,0,experiments/strict_200ep_full/valence/s16_summary.csv
strict_200ep_full,valence,s16,valence,3,0.9375,0.1101682782173156,0.987500011920929,0.0354876443743705,155,46,34,41,39,45,35,0,0.5,0,0,experiments/strict_200ep_full/valence/s16_summary.csv
strict_200ep_full,valence,s16,valence,4,0.975000023841858,0.0857755541801452,0.987500011920929,0.0442602112889289,157,46,34,48,32,47,33,0,0.5,0,0,experiments/strict_200ep_full/valence/s16_summary.csv
strict_200ep_full,valence,s16,valence,5,1.0,0.0179279278963804,1.0,0.0289753787219524,172,49,31,49,31,49,31,0,0.5,0,0,experiments/strict_200ep_full/valence/s16_summary.csv
strict_200ep_full,valence,s16,valence,6,1.0,0.0049247499555349,1.0,0.0217728614807128,143,52,28,52,28,52,28,0,0.5,0,0,experiments/strict_200ep_full/valence/s16_summary.csv
strict_200ep_full,valence,s16,valence,7,0.9249999523162842,0.2707650661468506,0.9375,0.2730916440486908,157,56,24,50,30,51,29,0,0.5,0,0,experiments/strict_200ep_full/valence/s16_summary.csv
strict_200ep_full,valence,s16,valence,8,0.875,0.3716655373573303,0.9375,0.2462128698825836,184,51,29,55,25,50,30,0,0.5,0,0,experiments/strict_200ep_full/valence/s16_summary.csv
strict_200ep_full,valence,s16,valence,9,0.975000023841858,0.1052673384547233,0.987500011920929,0.0978480726480484,178,53,27,55,25,54,26,0,0.5,0,0,experiments/strict_200ep_full/valence/s16_summary.csv
strict_200ep_full,valence,s16,valence,10,0.962499976158142,0.1344601213932037,0.975000023841858,0.1434940695762634,133,56,24,55,25,56,24,0,0.5,0,0,experiments/strict_200ep_full/valence/s16_summary.csv
strict_200ep_full,valence,s17,valence,1,0.800000011920929,0.4320913851261139,0.8374999761581421,0.5152150392532349,150,33,47,35,45,26,54,0,0.5,0,0,experiments/strict_200ep_full/valence/s17_summary.csv
strict_200ep_full,valence,s17,valence,2,0.7749999761581421,0.5306735038757324,0.8250000476837158,0.4941930174827575,185,41,39,31,49,45,35,0,0.5,0,0,experiments/strict_200ep_full/valence/s17_summary.csv
strict_200ep_full,valence,s17,valence,3,0.800000011920929,0.5645163655281067,0.8125,0.497471272945404,154,32,48,34,46,35,45,0,0.5,0,0,experiments/strict_200ep_full/valence/s17_summary.csv
strict_200ep_full,valence,s17,valence,4,0.8374999761581421,0.4135570526123047,0.8624999523162842,0.4094864726066589,179,34,46,35,45,35,45,0,0.5,0,0,experiments/strict_200ep_full/valence/s17_summary.csv
strict_200ep_full,valence,s17,valence,5,0.8374999761581421,0.3852764666080475,0.887499988079071,0.348876953125,179,30,50,39,41,35,45,0,0.5,0,0,experiments/strict_200ep_full/valence/s17_summary.csv
strict_200ep_full,valence,s17,valence,6,0.8499999642372131,0.3804601430892944,0.912500023841858,0.2926876842975616,194,34,46,24,56,35,45,0,0.5,0,0,experiments/strict_200ep_full/valence/s17_summary.csv
strict_200ep_full,valence,s17,valence,7,0.8624999523162842,0.4022761285305023,0.8999999761581421,0.3443638682365417,177,47,33,40,40,43,37,0,0.5,0,0,experiments/strict_200ep_full/valence/s17_summary.csv
strict_200ep_full,valence,s17,valence,8,0.8125,0.5173388123512268,0.8125,0.5371545553207397,180,38,42,41,39,33,47,0,0.5,0,0,experiments/strict_200ep_full/valence/s17_summary.csv
strict_200ep_full,valence,s17,valence,9,0.887499988079071,0.397368460893631,0.8999999761581421,0.3229299187660217,181,40,40,37,43,38,42,0,0.5,0,0,experiments/strict_200ep_full/valence/s17_summary.csv
strict_200ep_full,valence,s17,valence,10,0.8500000238418579,0.3511863052845001,0.875,0.3243114352226257,175,31,49,37,43,35,45,0,0.5,0,0,experiments/strict_200ep_full/valence/s17_summary.csv
strict_200ep_full,valence,s18,valence,1,0.862500011920929,0.4114631712436676,0.887499988079071,0.3317561149597168,172,35,45,40,40,40,40,0,0.5,0,0,experiments/strict_200ep_full/valence/s18_summary.csv
strict_200ep_full,valence,s18,valence,2,0.975000023841858,0.0815165117383003,0.987500011920929,0.0755107924342155,166,28,52,30,50,29,51,0,0.5,0,0,experiments/strict_200ep_full/valence/s18_summary.csv
strict_200ep_full,valence,s18,valence,3,0.9375,0.1020482182502746,0.962499976158142,0.1286752372980117,186,33,47,34,46,36,44,0,0.5,0,0,experiments/strict_200ep_full/valence/s18_summary.csv
strict_200ep_full,valence,s18,valence,4,0.9500000476837158,0.1192976087331771,0.962499976158142,0.1952516734600067,118,26,54,28,52,27,53,0,0.5,0,0,experiments/strict_200ep_full/valence/s18_summary.csv
strict_200ep_full,valence,s18,valence,5,0.8999999761581421,0.4307694137096405,0.9375,0.2772558927536011,146,34,46,28,52,31,49,0,0.5,0,0,experiments/strict_200ep_full/valence/s18_summary.csv
strict_200ep_full,valence,s18,valence,6,0.912500023841858,0.3834124505519867,0.9249999523162842,0.3556772768497467,159,33,47,34,46,31,49,0,0.5,0,0,experiments/strict_200ep_full/valence/s18_summary.csv
strict_200ep_full,valence,s18,valence,7,0.800000011920929,0.6373893618583679,0.8375000357627869,0.5266523361206055,182,34,46,38,42,33,47,0,0.5,0,0,experiments/strict_200ep_full/valence/s18_summary.csv
strict_200ep_full,valence,s18,valence,8,0.949999988079071,0.1295622438192367,0.949999988079071,0.1411792337894439,157,30,50,30,50,28,52,0,0.5,0,0,experiments/strict_200ep_full/valence/s18_summary.csv
strict_200ep_full,valence,s18,valence,9,0.9249999523162842,0.1962416172027588,0.949999988079071,0.161466434597969,199,34,46,32,48,36,44,0,0.5,0,0,experiments/strict_200ep_full/valence/s18_summary.csv
strict_200ep_full,valence,s18,valence,10,0.912500023841858,0.2606493830680847,0.9375,0.1682948619127273,160,33,47,40,40,34,46,0,0.5,0,0,experiments/strict_200ep_full/valence/s18_summary.csv
strict_200ep_full,valence,s19,valence,1,0.987500011920929,0.0852426588535308,0.987500011920929,0.0785456001758575,163,37,43,36,44,36,44,0,0.5,0,0,experiments/strict_200ep_full/valence/s19_summary.csv
strict_200ep_full,valence,s19,valence,2,0.987500011920929,0.0888372957706451,0.987500011920929,0.0888372957706451,200,36,44,37,43,37,43,0,0.5,0,0,experiments/strict_200ep_full/valence/s19_summary.csv
strict_200ep_full,valence,s19,valence,3,0.9375,0.2283817529678344,0.9375,0.1976370960474014,144,29,51,28,52,28,52,0,0.5,0,0,experiments/strict_200ep_full/valence/s19_summary.csv
strict_200ep_full,valence,s19,valence,4,0.987500011920929,0.0462258234620094,1.0,0.0237952508032321,161,35,45,34,46,35,45,0,0.5,0,0,experiments/strict_200ep_full/valence/s19_summary.csv
strict_200ep_full,valence,s19,valence,5,0.975000023841858,0.052604041993618,1.0,0.0453333109617233,139,37,43,39,41,37,43,0,0.5,0,0,experiments/strict_200ep_full/valence/s19_summary.csv
strict_200ep_full,valence,s19,valence,6,1.0,0.0214649699628353,1.0,0.0366945601999759,142,35,45,35,45,35,45,0,0.5,0,0,experiments/strict_200ep_full/valence/s19_summary.csv
strict_200ep_full,valence,s19,valence,7,0.949999988079071,0.1448504030704498,0.975000023841858,0.0883563309907913,153,29,51,27,53,29,51,0,0.5,0,0,experiments/strict_200ep_full/valence/s19_summary.csv
strict_200ep_full,valence,s19,valence,8,0.9375,0.1186200305819511,0.975000023841858,0.081609696149826,151,32,48,27,53,34,46,0,0.5,0,0,experiments/strict_200ep_full/valence/s19_summary.csv
strict_200ep_full,valence,s19,valence,9,1.0,0.019145818427205,1.0,0.018288318067789,162,37,43,37,43,37,43,0,0.5,0,0,experiments/strict_200ep_full/valence/s19_summary.csv
strict_200ep_full,valence,s19,valence,10,1.0,0.047667134553194,1.0,0.0418325141072273,180,33,47,33,47,33,47,0,0.5,0,0,experiments/strict_200ep_full/valence/s19_summary.csv
strict_200ep_full,valence,s20,valence,1,0.987500011920929,0.0364052094519138,1.0,0.019662195816636,199,43,37,44,36,43,37,0,0.5,0,0,experiments/strict_200ep_full/valence/s20_summary.csv
strict_200ep_full,valence,s20,valence,2,0.949999988079071,0.0855780094861984,0.962499976158142,0.1405237913131714,148,33,47,35,45,32,48,0,0.5,0,0,experiments/strict_200ep_full/valence/s20_summary.csv
strict_200ep_full,valence,s20,valence,3,1.0,0.0120862778276205,1.0,0.0748413503170013,107,32,48,32,48,32,48,0,0.5,0,0,experiments/strict_200ep_full/valence/s20_summary.csv
strict_200ep_full,valence,s20,valence,4,0.987500011920929,0.0458023026585578,0.987500011920929,0.0646610260009765,130,37,43,38,42,38,42,0,0.5,0,0,experiments/strict_200ep_full/valence/s20_summary.csv
strict_200ep_full,valence,s20,valence,5,0.987500011920929,0.0789490789175033,0.987500011920929,0.1104409098625183,90,39,41,40,40,40,40,0,0.5,0,0,experiments/strict_200ep_full/valence/s20_summary.csv
strict_200ep_full,valence,s20,valence,6,0.962499976158142,0.1438573747873306,0.975000023841858,0.103632278740406,168,35,45,34,46,35,45,0,0.5,0,0,experiments/strict_200ep_full/valence/s20_summary.csv
strict_200ep_full,valence,s20,valence,7,0.975000023841858,0.1125237718224525,0.987500011920929,0.1120253056287765,181,30,50,30,50,29,51,0,0.5,0,0,experiments/strict_200ep_full/valence/s20_summary.csv
strict_200ep_full,valence,s20,valence,8,1.0,0.0118680577725172,1.0,0.0423580482602119,133,35,45,35,45,35,45,0,0.5,0,0,experiments/strict_200ep_full/valence/s20_summary.csv
strict_200ep_full,valence,s20,valence,9,0.975000023841858,0.1468912214040756,0.975000023841858,0.1484373211860656,183,29,51,29,51,29,51,0,0.5,0,0,experiments/strict_200ep_full/valence/s20_summary.csv
strict_200ep_full,valence,s20,valence,10,1.0,0.0033008323516696,1.0,0.1615687310695648,84,27,53,27,53,27,53,0,0.5,0,0,experiments/strict_200ep_full/valence/s20_summary.csv
